filename,square,ring,crack,bright_crack,hotspot,gridline_darkening,near_busbar,busbar_crack,shattered
SHELL_M55_6330431041_F0201-0025_cell24.jpg,0.937207,0.00047849858,0.045486517,0.0002463855,0.9918085,0.00023620429,0.00062423403,0.00074958213,4.690204e-05
SHELL_M55_6330431041_F0201-0025_cell25.jpg,0.97590804,0.00018989587,0.03337926,0.00013776166,0.98906994,0.0001998221,0.00049766013,0.00037545542,3.173835e-05
SHELL_M55_6330431041_F0201-0025_cell26.jpg,0.9935818,0.0003448769,0.023386322,0.0006807502,0.52267367,0.00021508452,0.00055565627,0.0004308903,5.675438e-05
SHELL_M55_6330431041_F0201-0025_cell27.jpg,0.97719723,0.0005220845,0.04215354,0.00054618384,0.93438065,0.00024670354,0.00074675836,0.00072643766,8.3746745e-05
SHELL_M55_6330431041_F0201-0025_cell28.jpg,0.98020214,0.0004666701,0.041433904,0.000512929,0.91802883,0.00023441503,0.0008703003,0.0006561039,8.477328e-05
SHELL_M55_6330431041_F0201-0025_cell29.jpg,0.9812215,0.000524911,0.020013535,0.0006283862,0.8468895,0.00033546524,0.00091835414,0.0005823078,6.915414e-05
SHELL_M55_6330431041_F0201-0025_cell3.jpg,0.9965875,0.0008483616,0.121413626,0.0033947418,0.028699765,0.0016184411,0.0012883935,0.0031636294,0.00043131813
SHELL_M55_6330431041_F0201-0025_cell30.jpg,0.9937816,0.00045554753,0.030467976,0.0012731531,0.2359929,0.00020895262,0.0007254318,0.0006349676,0.00011621828
SHELL_M55_6330431041_F0201-0025_cell31.jpg,0.99493814,0.00024712048,0.023445914,0.00079718255,0.4647048,0.00022634912,0.00038730403,0.00033968856,9.791446e-05
SHELL_M55_6330431041_F0201-0025_cell32.jpg,0.9867511,0.0008394067,0.02669415,0.0015415921,0.5655967,0.00030302512,0.0009232677,0.00078528345,0.00015811536
SHELL_M55_6330431041_F0201-0025_cell33.jpg,0.9906753,0.00032645103,0.02985724,0.00047130938,0.6901292,0.00014785961,0.0005004215,0.00033276062,5.950282e-05
SHELL_M55_6330431041_F0201-0025_cell34.jpg,0.9813526,0.00034517865,0.044348218,0.00037500414,0.93626046,0.00023963637,0.0008762009,0.00052520505,7.98816e-05
SHELL_M55_6330431041_F0201-0025_cell35.jpg,0.9913701,0.00048884726,0.024789063,0.0007680792,0.5321397,0.00027299428,0.0006603222,0.0005582067,7.818392e-05
SHELL_M55_6330431041_F0201-0025_cell4.jpg,0.9971221,0.00058503874,0.03813815,0.004010998,0.019509444,0.0005984802,0.0008159307,0.0011667091,0.00033724253
SHELL_M55_6330431041_F0201-0025_cell5.jpg,0.99838626,0.0003577624,0.037367817,0.0024177216,0.011295522,0.000613476,0.0008500637,0.0010009219,0.00021190051
SHELL_M55_6330431041_F0201-0025_cell6.jpg,0.98909867,0.0011464085,0.05079247,0.002836217,0.27545688,0.00046333863,0.0014487118,0.002271975,0.00024313107
SHELL_M55_6330431041_F0201-0025_cell7.jpg,0.9986558,0.00038006474,0.045068707,0.0036717155,0.01038533,0.00037589413,0.0011408135,0.001130724,0.00027931185
SHELL_M55_6330431041_F0201-0025_cell8.jpg,0.99830854,0.00030558393,0.09049266,0.0016024453,0.04188485,0.00090630836,0.0012604827,0.0010144154,0.00018087264
SHELL_M55_6330431041_F0201-0025_cell9.jpg,0.99680126,0.00040839883,0.12713628,0.0021313762,0.04342846,0.0003942718,0.0006554629,0.0009896326,0.00021764981
SHELL_M55_6330431042_F0201-0089_cell0.jpg,0.9994916,0.00021814302,0.08646256,0.0041546714,0.002513072,0.0005790019,0.00014934003,0.0023209862,0.00015691455
SHELL_M55_6330431042_F0201-0089_cell1.jpg,0.9994809,0.00015658948,0.11034212,0.0037240558,0.0039606467,0.00075316476,0.00016964384,0.0016954279,0.000114739
SHELL_M55_6330431042_F0201-0089_cell10.jpg,0.9992494,0.00022269604,0.35615906,0.0028632733,0.016470477,0.0006350172,0.0005036212,0.0020225067,0.00027965507
SHELL_M55_6330431042_F0201-0089_cell11.jpg,0.99966633,0.000112100075,0.34534532,0.00179175,0.0084610265,0.00055022526,0.00028910988,0.0017991471,0.00013712184
SHELL_M55_6330431042_F0201-0089_cell12.jpg,0.99958116,0.00011900463,0.77351195,0.0012109419,0.018214721,0.0006439335,0.0007620695,0.0021474436,6.950481e-05
SHELL_M55_6330431042_F0201-0089_cell13.jpg,0.9993612,0.00020277844,0.63963485,0.0020294345,0.030299751,0.0005850903,0.0012525079,0.0030779087,0.000121862184
SHELL_M55_6330431042_F0201-0089_cell14.jpg,0.9997596,0.00021605383,0.77307284,0.0033293287,0.0014784455,0.00065231393,0.00054923334,0.004221243,0.00022386778
SHELL_M55_6330431042_F0201-0089_cell15.jpg,0.99964845,7.4004296e-05,0.8815759,0.0006735117,0.08480394,0.00028229583,0.0005389883,0.0013128038,7.064836e-05
SHELL_M55_6330431042_F0201-0089_cell16.jpg,0.9998259,9.1075206e-05,0.84144557,0.0011643992,0.003156013,0.000484401,0.0011203175,0.0014061681,7.1220085e-05
SHELL_M55_6330431042_F0201-0089_cell17.jpg,0.9973001,0.0003333646,0.7886767,0.00039905673,0.3762726,0.00027701256,0.0007227437,0.00097182655,5.331955e-05
SHELL_M55_6330431042_F0201-0089_cell18.jpg,0.99936,0.0002700123,0.43298402,0.0024471951,0.011213045,0.0004406659,0.0005807664,0.0010238478,0.00026006688
SHELL_M55_6330431042_F0201-0089_cell19.jpg,0.99982184,6.890413e-05,0.8779512,0.00040357292,0.01715625,0.00025160552,0.0004772193,0.0005152804,5.027923e-05
SHELL_M55_6330431042_F0201-0089_cell2.jpg,0.9993081,0.00047743495,0.12121633,0.0075698937,0.00068288087,0.0012413386,0.00027522113,0.0054342444,0.00016377501
SHELL_M55_6330431042_F0201-0089_cell20.jpg,0.99804485,0.00029708678,0.7218687,0.00058820867,0.29095837,0.0005304881,0.0007453322,0.0012275366,6.9962785e-05
SHELL_M55_6330431042_F0201-0089_cell21.jpg,0.99967706,0.00014211088,0.6243568,0.00098684,0.0066881413,0.00060863746,0.00068022165,0.000799507,5.852135e-05
SHELL_M55_6330431042_F0201-0089_cell22.jpg,0.99406946,0.00040439898,0.65020317,0.0002253796,0.7820313,0.00032988278,0.0006644998,0.00080634106,3.7827154e-05
SHELL_M55_6330431042_F0201-0089_cell23.jpg,0.99715245,0.00020713954,0.80668473,0.00013220111,0.7362075,0.000441161,0.00046561015,0.00051770086,2.7421569e-05
SHELL_M55_6330431042_F0201-0089_cell24.jpg,0.997556,0.0004433598,0.36747986,0.0006289956,0.1602857,0.0003992253,0.00036819087,0.0012482064,5.91384e-05
SHELL_M55_6330431042_F0201-0089_cell25.jpg,0.9967405,0.00017260267,0.5311543,0.00032441728,0.90216404,0.0006446455,0.00078316935,0.0018539954,2.604819e-05
SHELL_M55_6330431042_F0201-0089_cell26.jpg,0.9881848,0.00056204683,0.38497087,0.00031117248,0.93397576,0.00056578324,0.00035615722,0.0014237068,5.420339e-05
SHELL_M55_6330431042_F0201-0089_cell27.jpg,0.99903595,0.00020705147,0.3722814,0.0004973301,0.040111862,0.0007610121,0.0006622523,0.0011167544,7.884683e-05
SHELL_M55_6330431042_F0201-0089_cell28.jpg,0.99948454,0.00012613242,0.50561273,0.0011676992,0.03716132,0.00058953377,0.0018276019,0.0014518517,0.0001547169
SHELL_M55_6330431042_F0201-0089_cell29.jpg,0.9944172,0.00028325262,0.13882726,0.00058093166,0.7328119,0.0013162806,0.0011589399,0.0039275554,0.00010639954
SHELL_M55_6330431042_F0201-0089_cell3.jpg,0.99937123,0.00021157165,0.05738052,0.0029481759,0.0015266888,0.0006006961,0.00014688032,0.00068289257,0.00013472336
SHELL_M55_6330431042_F0201-0089_cell30.jpg,0.9992724,0.00016123803,0.14382814,0.00039832812,0.04285823,0.0011427102,0.00092286005,0.0007175786,4.6260826e-05
SHELL_M55_6330431042_F0201-0089_cell31.jpg,0.99888426,8.575211e-05,0.32225212,0.0003629992,0.37924096,0.00082553516,0.00107198,0.0018160744,4.286017e-05
SHELL_M55_6330431042_F0201-0089_cell32.jpg,0.99964356,0.0001125888,0.10667096,0.0005692038,0.032852437,0.006267,0.0010930971,0.0028397173,3.886901e-05
SHELL_M55_6330431042_F0201-0089_cell33.jpg,0.99905926,9.779772e-05,0.049425628,0.00037380878,0.038222216,0.00045534738,0.00036486858,0.00033764448,6.7237896e-05
SHELL_M55_6330431042_F0201-0089_cell34.jpg,0.999331,0.00011417223,0.05391612,0.0008499921,0.009916389,0.0003908784,0.0006105114,0.0003637922,7.742543e-05
SHELL_M55_6330431042_F0201-0089_cell35.jpg,0.99670035,0.00076273206,0.05283071,0.0025013897,0.043642834,0.0013219607,0.0018915155,0.0024882737,0.00024948336
SHELL_M55_6330431042_F0201-0089_cell4.jpg,0.9993759,0.0001961705,0.10468956,0.001854644,0.0017606138,0.00070663285,0.00028159586,0.0014895621,0.000117332915
SHELL_M55_6330431042_F0201-0089_cell5.jpg,0.9997621,0.00021432705,0.14928414,0.0021083169,0.00014185243,0.00044166177,6.81239e-05,0.0005768525,0.00011785692
SHELL_M55_6330431042_F0201-0089_cell6.jpg,0.99967206,0.0002058254,0.38371608,0.0021487172,0.0014550755,0.00073103816,0.0006058383,0.0031835441,0.00013037276
SHELL_M55_6330431042_F0201-0089_cell7.jpg,0.999915,0.0001353676,0.41906875,0.0025577254,4.776853e-05,0.00031042192,0.00024440634,0.0032641478,0.0001844524
SHELL_M55_6330431042_F0201-0089_cell8.jpg,0.9998549,0.00010526833,0.204874,0.0018280648,0.00010866009,0.0003172041,0.00012319307,0.00060388265,9.8239914e-05
SHELL_M55_6330431042_F0201-0089_cell9.jpg,0.98825294,0.00075449835,0.41533694,0.0004290792,0.6493862,0.0005112543,0.0006916285,0.0009797978,5.624533e-05
SHELL_M55_6330431043_F0201-0026_cell0.jpg,0.9858273,0.0007455446,0.048225403,0.0021487593,0.5504833,0.0013099774,0.00089550344,0.002225548,0.00022984987
SHELL_M55_6330431043_F0201-0026_cell1.jpg,0.9850482,0.00043576822,0.019398225,0.0011112723,0.71848446,0.0011734068,0.00048522453,0.0013529956,0.000100686535
