,Unnamed: 0_el,ID,date,time,module-id,make,model,serial-number,comment,exposure_time,current,voltage,iso,aperture,camera,filename,identifier,Unnamed: 0_defect,Crack,Contact,Corrosion,Interconnect,serial_number,datetime
572,684.0,20056.0,20220128.0,140413.0,F0201-0052,SHELL,M55,6320427662.0,X,3.0,0.025,16.296,1000,9/5,DSLR-CMOS,20220128_140413_SHELL_M55_6320427662_X_3s_0.025A_16.296V.jpg,20220128_140413_SHELL_M55_6320427662,,,,,,6320427662,2022-01-28 14:04:13
573,685.0,20057.0,20220128.0,140442.0,F0201-0052,SHELL,M55,6320427662.0,X,3.0,0.195,19.157,1000,9/5,DSLR-CMOS,20220128_140442_SHELL_M55_6320427662_X_3s_0.195A_19.157V.jpg,20220128_140442_SHELL_M55_6320427662,404.0,17.5421731,0.0,0.0,0.0,6320427662,2022-01-28 14:04:42
574,686.0,20058.0,20220128.0,140511.0,F0201-0052,SHELL,M55,6320427662.0,X,3.0,0.296,19.717,1000,9/5,DSLR-CMOS,20220128_140511_SHELL_M55_6320427662_X_3s_0.296A_19.717V.jpg,20220128_140511_SHELL_M55_6320427662,405.0,10.7234782,0.0,0.0,0.0,6320427662,2022-01-28 14:05:11
575,687.0,20059.0,20220128.0,140540.0,F0201-0052,SHELL,M55,6320427662.0,X,1.0,1.392,22.144,1000,9/5,DSLR-CMOS,20220128_140540_SHELL_M55_6320427662_X_1s_1.392A_22.144V.jpg,20220128_140540_SHELL_M55_6320427662,406.0,6.4990527,0.0,0.0,0.0,6320427662,2022-01-28 14:05:40
576,688.0,20060.0,20220128.0,140603.0,F0201-0052,SHELL,M55,6320427662.0,X,1.0,2.394,23.335,1000,9/5,DSLR-CMOS,20220128_140603_SHELL_M55_6320427662_X_1s_2.394A_23.335V.jpg,20220128_140603_SHELL_M55_6320427662,407.0,4.0154049,0.0,0.0,0.0,6320427662,2022-01-28 14:06:03
577,689.0,20061.0,20220128.0,140626.0,F0201-0052,SHELL,M55,6320427662.0,X,1.0,3.392,24.284,1000,9/5,DSLR-CMOS,20220128_140626_SHELL_M55_6320427662_X_1s_3.392A_24.284V.jpg,20220128_140626_SHELL_M55_6320427662,408.0,1.5330456,0.0,0.0,0.0,6320427662,2022-01-28 14:06:26
578,906.0,20278.0,20220128.0,175941.0,F0201-0067,SHELL,M55,6320427663.0,X,3.0,0.025,14.024,1000,9/5,DSLR-CMOS,20220128_175941_SHELL_M55_6320427663_X_3s_0.025A_14.024V.jpg,20220128_175941_SHELL_M55_6320427663,,,,,,6320427663,2022-01-28 17:59:41
579,907.0,20279.0,20220128.0,180015.0,F0201-0067,SHELL,M55,6320427663.0,X,3.0,0.194,19.023,1000,9/5,DSLR-CMOS,20220128_180015_SHELL_M55_6320427663_X_3s_0.194A_19.023V.jpg,20220128_180015_SHELL_M55_6320427663,589.0,6.6677749,0.0,0.0,0.0,6320427663,2022-01-28 18:00:15
580,908.0,20280.0,20220128.0,180049.0,F0201-0067,SHELL,M55,6320427663.0,X,3.0,0.296,19.623,1000,9/5,DSLR-CMOS,20220128_180049_SHELL_M55_6320427663_X_3s_0.296A_19.623V.jpg,20220128_180049_SHELL_M55_6320427663,590.0,13.4260718,0.0,0.0,0.0,6320427663,2022-01-28 18:00:49
581,909.0,20281.0,20220128.0,180123.0,F0201-0067,SHELL,M55,6320427663.0,X,1.0,1.392,22.093,1000,9/5,DSLR-CMOS,20220128_180123_SHELL_M55_6320427663_X_1s_1.392A_22.093V.jpg,20220128_180123_SHELL_M55_6320427663,591.0,3.4629338,0.0,0.0,0.0,6320427663,2022-01-28 18:01:23
582,910.0,20282.0,20220128.0,180151.0,F0201-0067,SHELL,M55,6320427663.0,X,1.0,2.394,23.283,1000,9/5,DSLR-CMOS,20220128_180151_SHELL_M55_6320427663_X_1s_2.394A_23.283V.jpg,20220128_180151_SHELL_M55_6320427663,592.0,2.9653061,0.0,0.0,0.0,6320427663,2022-01-28 18:01:51
583,911.0,20283.0,20220128.0,180219.0,F0201-0067,SHELL,M55,6320427663.0,X,1.0,3.392,24.227,1000,9/5,DSLR-CMOS,20220128_180219_SHELL_M55_6320427663_X_1s_3.392A_24.227V.jpg,20220128_180219_SHELL_M55_6320427663,593.0,1.2691876,0.0,0.0,0.0,6320427663,2022-01-28 18:02:19
584,960.0,20332.0,20220129.0,72314.0,F0201-0085,SHELL,M55,6320427664.0,X,3.0,0.025,16.594,1000,9/5,DSLR-CMOS,20220129_072314_SHELL_M55_6320427664_X_3s_0.025A_16.594V.jpg,20220129_072314_SHELL_M55_6320427664,,,,,,6320427664,2022-01-29 07:23:14
585,961.0,20333.0,20220129.0,72348.0,F0201-0085,SHELL,M55,6320427664.0,X,3.0,0.194,19.422,1000,9/5,DSLR-CMOS,20220129_072348_SHELL_M55_6320427664_X_3s_0.194A_19.422V.jpg,20220129_072348_SHELL_M55_6320427664,634.0,11.2723033,0.0,0.0,0.0,6320427664,2022-01-29 07:23:48
586,962.0,20334.0,20220129.0,72422.0,F0201-0085,SHELL,M55,6320427664.0,X,3.0,0.296,19.973,1000,9/5,DSLR-CMOS,20220129_072422_SHELL_M55_6320427664_X_3s_0.296A_19.973V.jpg,20220129_072422_SHELL_M55_6320427664,635.0,18.6862939,0.0,0.0,0.0,6320427664,2022-01-29 07:24:22
587,963.0,20335.0,20220129.0,72456.0,F0201-0085,SHELL,M55,6320427664.0,X,1.0,1.392,22.379,1000,9/5,DSLR-CMOS,20220129_072456_SHELL_M55_6320427664_X_1s_1.392A_22.379V.jpg,20220129_072456_SHELL_M55_6320427664,636.0,4.7854588,0.0,0.0,0.0,6320427664,2022-01-29 07:24:56
588,964.0,20336.0,20220129.0,72524.0,F0201-0085,SHELL,M55,6320427664.0,X,1.0,2.394,23.558,1000,9/5,DSLR-CMOS,20220129_072524_SHELL_M55_6320427664_X_1s_2.394A_23.558V.jpg,20220129_072524_SHELL_M55_6320427664,637.0,2.4684182,0.0,0.0,0.0,6320427664,2022-01-29 07:25:24
589,965.0,20337.0,20220129.0,72656.0,F0201-0085,SHELL,M55,6320427664.0,X,1.0,3.392,24.372,1000,9/5,DSLR-CMOS,20220129_072656_SHELL_M55_6320427664_X_1s_3.392A_24.372V.jpg,20220129_072656_SHELL_M55_6320427664,638.0,1.763189,0.0,0.0,0.0,6320427664,2022-01-29 07:26:56
590,474.0,19846.0,20220128.0,103049.0,F0201-0066,SHELL,M55,6320427665.0,X,3.0,0.025,16.411,1000,9/5,DSLR-CMOS,20220128_103049_SHELL_M55_6320427665_X_3s_0.025A_16.411V.jpg,20220128_103049_SHELL_M55_6320427665,,,,,,6320427665,2022-01-28 10:30:49
591,475.0,19847.0,20220128.0,103118.0,F0201-0066,SHELL,M55,6320427665.0,X,3.0,0.195,19.249,1000,9/5,DSLR-CMOS,20220128_103118_SHELL_M55_6320427665_X_3s_0.195A_19.249V.jpg,20220128_103118_SHELL_M55_6320427665,229.0,15.932678,0.0,0.0,0.0,6320427665,2022-01-28 10:31:18
592,476.0,19848.0,20220128.0,103147.0,F0201-0066,SHELL,M55,6320427665.0,X,3.0,0.296,19.833,1000,9/5,DSLR-CMOS,20220128_103147_SHELL_M55_6320427665_X_3s_0.296A_19.833V.jpg,20220128_103147_SHELL_M55_6320427665,230.0,8.8486356,0.0,0.0,0.0,6320427665,2022-01-28 10:31:47
593,477.0,19849.0,20220128.0,103215.0,F0201-0066,SHELL,M55,6320427665.0,X,1.0,1.392,22.546,1000,9/5,DSLR-CMOS,20220128_103215_SHELL_M55_6320427665_X_1s_1.392A_22.546V.jpg,20220128_103215_SHELL_M55_6320427665,231.0,5.5000001,0.0,0.0005076,0.0,6320427665,2022-01-28 10:32:15
594,478.0,19850.0,20220128.0,103238.0,F0201-0066,SHELL,M55,6320427665.0,X,1.0,2.394,23.979,1000,9/5,DSLR-CMOS,20220128_103238_SHELL_M55_6320427665_X_1s_2.394A_23.979V.jpg,20220128_103238_SHELL_M55_6320427665,232.0,3.605736,0.0,0.0,0.0,6320427665,2022-01-28 10:32:38
595,479.0,19851.0,20220128.0,103301.0,F0201-0066,SHELL,M55,6320427665.0,X,1.0,3.392,25.159,1000,9/5,DSLR-CMOS,20220128_103301_SHELL_M55_6320427665_X_1s_3.392A_25.159V.jpg,20220128_103301_SHELL_M55_6320427665,233.0,1.3779188,0.0,0.0,0.0,6320427665,2022-01-28 10:33:01
596,1062.0,20434.0,20220129.0,115442.0,F0201-0118,SHELL,M55,6320427667.0,X,3.0,0.025,16.388,1000,9/5,DSLR-CMOS,20220129_115442_SHELL_M55_6320427667_X_3s_0.025A_16.388V.jpg,20220129_115442_SHELL_M55_6320427667,,,,,,6320427667,2022-01-29 11:54:42
597,1063.0,20435.0,20220129.0,115505.0,F0201-0118,SHELL,M55,6320427667.0,X,3.0,0.195,19.158,1000,9/5,DSLR-CMOS,20220129_115505_SHELL_M55_6320427667_X_3s_0.195A_19.158V.jpg,20220129_115505_SHELL_M55_6320427667,719.0,5.7296484,0.0,0.0,0.0,6320427667,2022-01-29 11:55:05
598,1064.0,20436.0,20220129.0,115529.0,F0201-0118,SHELL,M55,6320427667.0,X,3.0,0.296,19.677,1000,9/5,DSLR-CMOS,20220129_115529_SHELL_M55_6320427667_X_3s_0.296A_19.677V.jpg,20220129_115529_SHELL_M55_6320427667,720.0,6.6054361,7.5e-05,0.0,0.0,6320427667,2022-01-29 11:55:29
599,1065.0,20437.0,20220129.0,115552.0,F0201-0118,SHELL,M55,6320427667.0,X,1.0,1.392,21.806,1000,9/5,DSLR-CMOS,20220129_115552_SHELL_M55_6320427667_X_1s_1.392A_21.806V.jpg,20220129_115552_SHELL_M55_6320427667,721.0,2.4850745,0.0,0.0021828999999999,0.0,6320427667,2022-01-29 11:55:52
600,1066.0,20438.0,20220129.0,115610.0,F0201-0118,SHELL,M55,6320427667.0,X,1.0,2.394,22.773,1000,9/5,DSLR-CMOS,20220129_115610_SHELL_M55_6320427667_X_1s_2.394A_22.773V.jpg,20220129_115610_SHELL_M55_6320427667,722.0,4.4037426,0.0,0.0,0.0,6320427667,2022-01-29 11:56:10
601,1067.0,20439.0,20220129.0,115627.0,F0201-0118,SHELL,M55,6320427667.0,X,1.0,3.392,23.516,1000,9/5,DSLR-CMOS,20220129_115627_SHELL_M55_6320427667_X_1s_3.392A_23.516V.jpg,20220129_115627_SHELL_M55_6320427667,723.0,0.9703048,0.0,0.0,0.0,6320427667,2022-01-29 11:56:27
602,900.0,20272.0,20220128.0,175422.0,F0201-0058,SHELL,M55,6320427668.0,X,3.0,0.025,16.308,1000,9/5,DSLR-CMOS,20220128_175422_SHELL_M55_6320427668_X_3s_0.025A_16.308V.jpg,20220128_175422_SHELL_M55_6320427668,,,,,,6320427668,2022-01-28 17:54:22
603,901.0,20273.0,20220128.0,175456.0,F0201-0058,SHELL,M55,6320427668.0,X,3.0,0.194,19.369,1000,9/5,DSLR-CMOS,20220128_175456_SHELL_M55_6320427668_X_3s_0.194A_19.369V.jpg,20220128_175456_SHELL_M55_6320427668,584.0,11.9141039,0.0,0.0,0.0,6320427668,2022-01-28 17:54:56
604,902.0,20274.0,20220128.0,175529.0,F0201-0058,SHELL,M55,6320427668.0,X,3.0,0.296,20.047,1000,9/5,DSLR-CMOS,20220128_175529_SHELL_M55_6320427668_X_3s_0.296A_20.047V.jpg,20220128_175529_SHELL_M55_6320427668,585.0,12.7747669,0.0,0.0,0.0,6320427668,2022-01-28 17:55:29
605,903.0,20275.0,20220128.0,175603.0,F0201-0058,SHELL,M55,6320427668.0,X,1.0,1.392,23.669,1000,9/5,DSLR-CMOS,20220128_175603_SHELL_M55_6320427668_X_1s_1.392A_23.669V.jpg,20220128_175603_SHELL_M55_6320427668,586.0,7.4048926,0.0,0.0,0.0,6320427668,2022-01-28 17:56:03
606,904.0,20276.0,20220128.0,175631.0,F0201-0058,SHELL,M55,6320427668.0,X,1.0,2.394,25.885,1000,9/5,DSLR-CMOS,20220128_175631_SHELL_M55_6320427668_X_1s_2.394A_25.885V.jpg,20220128_175631_SHELL_M55_6320427668,587.0,3.9065226,0.0,0.0,0.0,6320427668,2022-01-28 17:56:31
607,905.0,20277.0,20220128.0,175659.0,F0201-0058,SHELL,M55,6320427668.0,X,1.0,3.392,28.093,1000,9/5,DSLR-CMOS,20220128_175659_SHELL_M55_6320427668_X_1s_3.392A_28.093V.jpg,20220128_175659_SHELL_M55_6320427668,588.0,2.3126397,0.0,0.0,0.0,6320427668,2022-01-28 17:56:59
608,1140.0,20512.0,20220129.0,152029.0,F0201-0127,SHELL,M55,6320427669.0,X,3.0,0.025,16.213,1000,9/5,DSLR-CMOS,20220129_152029_SHELL_M55_6320427669_X_3s_0.025A_16.213V.jpg,20220129_152029_SHELL_M55_6320427669,,,,,,6320427669,2022-01-29 15:20:29
609,1141.0,20513.0,20220129.0,152050.0,F0201-0127,SHELL,M55,6320427669.0,X,3.0,0.194,19.086,1000,9/5,DSLR-CMOS,20220129_152050_SHELL_M55_6320427669_X_3s_0.194A_19.086V.jpg,20220129_152050_SHELL_M55_6320427669,784.0,16.9662911,0.0,0.0,0.0,6320427669,2022-01-29 15:20:50
610,1142.0,20514.0,20220129.0,152112.0,F0201-0127,SHELL,M55,6320427669.0,X,3.0,0.296,19.632,1000,9/5,DSLR-CMOS,20220129_152112_SHELL_M55_6320427669_X_3s_0.296A_19.632V.jpg,20220129_152112_SHELL_M55_6320427669,785.0,21.7620428,0.0,0.0,0.0,6320427669,2022-01-29 15:21:12
611,1143.0,20515.0,20220129.0,152133.0,F0201-0127,SHELL,M55,6320427669.0,X,1.0,1.392,21.931,1000,9/5,DSLR-CMOS,20220129_152133_SHELL_M55_6320427669_X_1s_1.392A_21.931V.jpg,20220129_152133_SHELL_M55_6320427669,786.0,3.8985968,0.0,0.0,0.0,6320427669,2022-01-29 15:21:33
612,1144.0,20516.0,20220129.0,152149.0,F0201-0127,SHELL,M55,6320427669.0,X,1.0,2.394,23.012,1000,9/5,DSLR-CMOS,20220129_152149_SHELL_M55_6320427669_X_1s_2.394A_23.012V.jpg,20220129_152149_SHELL_M55_6320427669,787.0,5.0516497,0.0,0.0,0.0,6320427669,2022-01-29 15:21:49
613,1145.0,20517.0,20220129.0,152205.0,F0201-0127,SHELL,M55,6320427669.0,X,1.0,3.392,23.855,1000,9/5,DSLR-CMOS,20220129_152205_SHELL_M55_6320427669_X_1s_3.392A_23.855V.jpg,20220129_152205_SHELL_M55_6320427669,788.0,1.341675,0.0,0.0,0.0,6320427669,2022-01-29 15:22:05
614,366.0,19738.0,20220127.0,150250.0,F0201-0090,SHELL,M55,6320427670.0,X,3.0,0.025,16.259,1000,9/5,DSLR-CMOS,20220127_150250_SHELL_M55_6320427670_X_3s_0.025A_16.259V.jpg,20220127_150250_SHELL_M55_6320427670,,,,,,6320427670,2022-01-27 15:02:50
615,367.0,19739.0,20220127.0,150319.0,F0201-0090,SHELL,M55,6320427670.0,X,3.0,0.195,19.206,1000,9/5,DSLR-CMOS,20220127_150319_SHELL_M55_6320427670_X_3s_0.195A_19.206V.jpg,20220127_150319_SHELL_M55_6320427670,139.0,5.6785642,0.0,0.0,0.0,6320427670,2022-01-27 15:03:19
616,368.0,19740.0,20220127.0,150348.0,F0201-0090,SHELL,M55,6320427670.0,X,3.0,0.296,19.785,1000,9/5,DSLR-CMOS,20220127_150348_SHELL_M55_6320427670_X_3s_0.296A_19.785V.jpg,20220127_150348_SHELL_M55_6320427670,140.0,12.6584909,0.0,0.0,0.0,6320427670,2022-01-27 15:03:48
617,369.0,19741.0,20220127.0,150416.0,F0201-0090,SHELL,M55,6320427670.0,X,1.0,1.392,22.353,1000,9/5,DSLR-CMOS,20220127_150416_SHELL_M55_6320427670_X_1s_1.392A_22.353V.jpg,20220127_150416_SHELL_M55_6320427670,141.0,7.5099492,0.0,0.0,0.0,6320427670,2022-01-27 15:04:16
618,370.0,19742.0,20220127.0,150439.0,F0201-0090,SHELL,M55,6320427670.0,X,1.0,2.394,23.646,1000,9/5,DSLR-CMOS,20220127_150439_SHELL_M55_6320427670_X_1s_2.394A_23.646V.jpg,20220127_150439_SHELL_M55_6320427670,142.0,2.1862373,0.0,0.0,0.0,6320427670,2022-01-27 15:04:39
619,371.0,19743.0,20220127.0,150502.0,F0201-0090,SHELL,M55,6320427670.0,X,1.0,3.392,24.694,1000,9/5,DSLR-CMOS,20220127_150502_SHELL_M55_6320427670_X_1s_3.392A_24.694V.jpg,20220127_150502_SHELL_M55_6320427670,143.0,1.5951208,0.0,0.0,0.0,6320427670,2022-01-27 15:05:02
620,702.0,20074.0,20220128.0,142426.0,F0201-0024,SHELL,M55,6320427673.0,X,3.0,0.025,16.455,1000,9/5,DSLR-CMOS,20220128_142426_SHELL_M55_6320427673_X_3s_0.025A_16.455V.jpg,20220128_142426_SHELL_M55_6320427673,,,,,,6320427673,2022-01-28 14:24:26
621,703.0,20075.0,20220128.0,142455.0,F0201-0024,SHELL,M55,6320427673.0,X,3.0,0.194,19.269,1000,9/5,DSLR-CMOS,20220128_142455_SHELL_M55_6320427673_X_3s_0.194A_19.269V.jpg,20220128_142455_SHELL_M55_6320427673,419.0,17.906246,0.0,0.0,0.0,6320427673,2022-01-28 14:24:55
622,704.0,20076.0,20220128.0,142524.0,F0201-0024,SHELL,M55,6320427673.0,X,3.0,0.296,19.831,1000,9/5,DSLR-CMOS,20220128_142524_SHELL_M55_6320427673_X_3s_0.296A_19.831V.jpg,20220128_142524_SHELL_M55_6320427673,420.0,15.8430559,0.0,0.0,0.0,6320427673,2022-01-28 14:25:24
623,705.0,20077.0,20220128.0,142552.0,F0201-0024,SHELL,M55,6320427673.0,X,1.0,1.392,22.363,1000,9/5,DSLR-CMOS,20220128_142552_SHELL_M55_6320427673_X_1s_1.392A_22.363V.jpg,20220128_142552_SHELL_M55_6320427673,421.0,3.7395137,0.0,0.0,0.0,6320427673,2022-01-28 14:25:52
624,706.0,20078.0,20220128.0,142615.0,F0201-0024,SHELL,M55,6320427673.0,X,1.0,2.394,23.648,1000,9/5,DSLR-CMOS,20220128_142615_SHELL_M55_6320427673_X_1s_2.394A_23.648V.jpg,20220128_142615_SHELL_M55_6320427673,422.0,2.7468273,0.0,0.0,0.0,6320427673,2022-01-28 14:26:15
625,707.0,20079.0,20220128.0,142638.0,F0201-0024,SHELL,M55,6320427673.0,X,1.0,3.392,24.689,1000,9/5,DSLR-CMOS,20220128_142638_SHELL_M55_6320427673_X_1s_3.392A_24.689V.jpg,20220128_142638_SHELL_M55_6320427673,423.0,1.4551521,0.0,0.0,0.0,6320427673,2022-01-28 14:26:38
626,978.0,20350.0,20220129.0,81438.0,F0201-0156,SHELL,M55,6320427695.0,X,3.0,0.025,16.623,1000,9/5,DSLR-CMOS,20220129_081438_SHELL_M55_6320427695_X_3s_0.025A_16.623V.jpg,20220129_081438_SHELL_M55_6320427695,,,,,,6320427695,2022-01-29 08:14:38
627,979.0,20351.0,20220129.0,81511.0,F0201-0156,SHELL,M55,6320427695.0,X,3.0,0.194,19.367,1000,9/5,DSLR-CMOS,20220129_081511_SHELL_M55_6320427695_X_3s_0.194A_19.367V.jpg,20220129_081511_SHELL_M55_6320427695,649.0,16.1784524,0.0,0.0,0.0,6320427695,2022-01-29 08:15:11
628,980.0,20352.0,20220129.0,81545.0,F0201-0156,SHELL,M55,6320427695.0,X,3.0,0.296,19.896,1000,9/5,DSLR-CMOS,20220129_081545_SHELL_M55_6320427695_X_3s_0.296A_19.896V.jpg,20220129_081545_SHELL_M55_6320427695,650.0,12.4428356,2.51e-05,0.0,0.0,6320427695,2022-01-29 08:15:45
629,981.0,20353.0,20220129.0,81619.0,F0201-0156,SHELL,M55,6320427695.0,X,1.0,1.392,22.114,1000,9/5,DSLR-CMOS,20220129_081619_SHELL_M55_6320427695_X_1s_1.392A_22.114V.jpg,20220129_081619_SHELL_M55_6320427695,651.0,3.8295006,0.0,0.0004569,0.0,6320427695,2022-01-29 08:16:19
630,982.0,20354.0,20220129.0,81647.0,F0201-0156,SHELL,M55,6320427695.0,X,1.0,2.394,23.156,1000,9/5,DSLR-CMOS,20220129_081647_SHELL_M55_6320427695_X_1s_2.394A_23.156V.jpg,20220129_081647_SHELL_M55_6320427695,652.0,2.8618623,0.0,0.0,0.0,6320427695,2022-01-29 08:16:47
631,983.0,20355.0,20220129.0,81931.0,F0201-0156,SHELL,M55,6320427695.0,X,1.0,3.392,23.755,1000,9/5,DSLR-CMOS,20220129_081931_SHELL_M55_6320427695_X_1s_3.392A_23.755V.jpg,20220129_081931_SHELL_M55_6320427695,653.0,0.8963776999999999,0.0,0.0,0.0,6320427695,2022-01-29 08:19:31
632,1050.0,20422.0,20220129.0,112414.0,F0201-0116,SHELL,M55,6320427696.0,X,3.0,0.025,16.447,1000,9/5,DSLR-CMOS,20220129_112414_SHELL_M55_6320427696_X_3s_0.025A_16.447V.jpg,20220129_112414_SHELL_M55_6320427696,,,,,,6320427696,2022-01-29 11:24:14
633,1051.0,20423.0,20220129.0,112438.0,F0201-0116,SHELL,M55,6320427696.0,X,3.0,0.194,19.193,1000,9/5,DSLR-CMOS,20220129_112438_SHELL_M55_6320427696_X_3s_0.194A_19.193V.jpg,20220129_112438_SHELL_M55_6320427696,709.0,12.4967788,0.0,0.0,0.0,6320427696,2022-01-29 11:24:38
634,1052.0,20424.0,20220129.0,112501.0,F0201-0116,SHELL,M55,6320427696.0,X,3.0,0.296,19.713,1000,9/5,DSLR-CMOS,20220129_112501_SHELL_M55_6320427696_X_3s_0.296A_19.713V.jpg,20220129_112501_SHELL_M55_6320427696,710.0,18.7891041,0.0,0.0,0.0,6320427696,2022-01-29 11:25:01
635,1053.0,20425.0,20220129.0,112525.0,F0201-0116,SHELL,M55,6320427696.0,X,1.0,1.392,21.849,1000,9/5,DSLR-CMOS,20220129_112525_SHELL_M55_6320427696_X_1s_1.392A_21.849V.jpg,20220129_112525_SHELL_M55_6320427696,711.0,1.9874483,0.0,0.0,0.0,6320427696,2022-01-29 11:25:25
636,1054.0,20426.0,20220129.0,112543.0,F0201-0116,SHELL,M55,6320427696.0,X,1.0,2.394,22.827,1000,9/5,DSLR-CMOS,20220129_112543_SHELL_M55_6320427696_X_1s_2.394A_22.827V.jpg,20220129_112543_SHELL_M55_6320427696,712.0,4.6110657,0.0,0.0,0.0,6320427696,2022-01-29 11:25:43
637,1055.0,20427.0,20220129.0,112601.0,F0201-0116,SHELL,M55,6320427696.0,X,1.0,3.392,23.581,1000,9/5,DSLR-CMOS,20220129_112601_SHELL_M55_6320427696_X_1s_3.392A_23.581V.jpg,20220129_112601_SHELL_M55_6320427696,713.0,0.7765483,0.0,0.0,0.0,6320427696,2022-01-29 11:26:01
638,1206.0,20578.0,20220129.0,174857.0,F0201-0133,SHELL,M55,6320427697.0,X,3.0,0.025,16.363,1000,9/5,DSLR-CMOS,20220129_174857_SHELL_M55_6320427697_X_3s_0.025A_16.363V.jpg,20220129_174857_SHELL_M55_6320427697,,,,,,6320427697,2022-01-29 17:48:57
639,1207.0,20579.0,20220129.0,174918.0,F0201-0133,SHELL,M55,6320427697.0,X,3.0,0.194,19.172,1000,9/5,DSLR-CMOS,20220129_174918_SHELL_M55_6320427697_X_3s_0.194A_19.172V.jpg,20220129_174918_SHELL_M55_6320427697,839.0,14.631627,0.0,0.0,0.0,6320427697,2022-01-29 17:49:18
640,1208.0,20580.0,20220129.0,174939.0,F0201-0133,SHELL,M55,6320427697.0,X,3.0,0.296,19.707,1000,9/5,DSLR-CMOS,20220129_174939_SHELL_M55_6320427697_X_3s_0.296A_19.707V.jpg,20220129_174939_SHELL_M55_6320427697,840.0,16.8552355,0.0,0.0,0.0,6320427697,2022-01-29 17:49:39
641,1209.0,20581.0,20220129.0,175305.0,F0201-0133,SHELL,M55,6320427697.0,X,1.0,1.392,21.91,1000,9/5,DSLR-CMOS,20220129_175305_SHELL_M55_6320427697_X_1s_1.392A_21.910V.jpg,20220129_175305_SHELL_M55_6320427697,841.0,2.712551,0.0,0.0,0.0,6320427697,2022-01-29 17:53:05
642,1210.0,20582.0,20220129.0,175321.0,F0201-0133,SHELL,M55,6320427697.0,X,1.0,2.394,23.002,1000,9/5,DSLR-CMOS,20220129_175321_SHELL_M55_6320427697_X_1s_2.394A_23.002V.jpg,20220129_175321_SHELL_M55_6320427697,842.0,4.206193,0.0,0.0,0.0,6320427697,2022-01-29 17:53:21
643,1211.0,20583.0,20220129.0,175337.0,F0201-0133,SHELL,M55,6320427697.0,X,1.0,3.392,23.865,1000,9/5,DSLR-CMOS,20220129_175337_SHELL_M55_6320427697_X_1s_3.392A_23.865V.jpg,20220129_175337_SHELL_M55_6320427697,843.0,0.8159893,0.0,0.0,0.0,6320427697,2022-01-29 17:53:37
644,1086.0,20458.0,20220129.0,124954.0,F0201-0122,SHELL,M55,6320427699.0,X,3.0,0.025,16.45,1000,9/5,DSLR-CMOS,20220129_124954_SHELL_M55_6320427699_X_3s_0.025A_16.450V.jpg,20220129_124954_SHELL_M55_6320427699,,,,,,6320427699,2022-01-29 12:49:54
645,1087.0,20459.0,20220129.0,125019.0,F0201-0122,SHELL,M55,6320427699.0,X,3.0,0.194,19.142,1000,9/5,DSLR-CMOS,20220129_125019_SHELL_M55_6320427699_X_3s_0.194A_19.142V.jpg,20220129_125019_SHELL_M55_6320427699,739.0,9.2614511,0.0,0.0,0.0,6320427699,2022-01-29 12:50:19
646,1088.0,20460.0,20220129.0,125044.0,F0201-0122,SHELL,M55,6320427699.0,X,3.0,0.296,19.673,1000,9/5,DSLR-CMOS,20220129_125044_SHELL_M55_6320427699_X_3s_0.296A_19.673V.jpg,20220129_125044_SHELL_M55_6320427699,740.0,12.7100028,0.003081,0.0,0.0,6320427699,2022-01-29 12:50:44
647,1089.0,20461.0,20220129.0,125108.0,F0201-0122,SHELL,M55,6320427699.0,X,1.0,1.392,21.942,1000,9/5,DSLR-CMOS,20220129_125108_SHELL_M55_6320427699_X_1s_1.392A_21.942V.jpg,20220129_125108_SHELL_M55_6320427699,741.0,4.3437633,0.0020204,0.0027527,0.0,6320427699,2022-01-29 12:51:08
648,1090.0,20462.0,20220129.0,125127.0,F0201-0122,SHELL,M55,6320427699.0,X,1.0,2.394,23.021,1000,9/5,DSLR-CMOS,20220129_125127_SHELL_M55_6320427699_X_1s_2.394A_23.021V.jpg,20220129_125127_SHELL_M55_6320427699,742.0,3.8007611,0.0005076,0.0,0.0,6320427699,2022-01-29 12:51:27
649,1091.0,20463.0,20220129.0,125145.0,F0201-0122,SHELL,M55,6320427699.0,X,1.0,3.392,23.867,1000,9/5,DSLR-CMOS,20220129_125145_SHELL_M55_6320427699_X_1s_3.392A_23.867V.jpg,20220129_125145_SHELL_M55_6320427699,743.0,0.79453,0.0,0.0,0.0,6320427699,2022-01-29 12:51:45
650,1044.0,20416.0,20220129.0,111145.0,F0201-0113,SHELL,M55,6320427701.0,X,3.0,0.025,16.282,1000,9/5,DSLR-CMOS,20220129_111145_SHELL_M55_6320427701_X_3s_0.025A_16.282V.jpg,20220129_111145_SHELL_M55_6320427701,,,,,,6320427701,2022-01-29 11:11:45
651,1045.0,20417.0,20220129.0,111209.0,F0201-0113,SHELL,M55,6320427701.0,X,3.0,0.195,19.143,1000,9/5,DSLR-CMOS,20220129_111209_SHELL_M55_6320427701_X_3s_0.195A_19.143V.jpg,20220129_111209_SHELL_M55_6320427701,704.0,8.5483665,0.0,0.0,0.0,6320427701,2022-01-29 11:12:09
