filename,width_pixels,height_pixels,total_pixels,crack_pixels,contact_pixels,interconnect_pixels,corrosion_pixels
20220127_135826_SHELL_M55_6330431475_X_30s_0.195A_19.163V_cell4.png,197,201,39597,0,0,602,1
20220127_135826_SHELL_M55_6330431475_X_30s_0.195A_19.163V_cell5.png,197,201,39597,0,0,365,0
20220127_135826_SHELL_M55_6330431475_X_30s_0.195A_19.163V_cell6.png,197,201,39597,0,0,3311,295
20220127_135826_SHELL_M55_6330431475_X_30s_0.195A_19.163V_cell7.png,197,201,39597,0,0,2096,0
20220127_135826_SHELL_M55_6330431475_X_30s_0.195A_19.163V_cell8.png,197,201,39597,0,0,1369,43
20220127_135826_SHELL_M55_6330431475_X_30s_0.195A_19.163V_cell9.png,197,201,39597,0,0,490,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell0.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell1.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell10.png,197,201,39597,0,0,309,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell11.png,197,201,39597,0,0,159,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell12.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell13.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell14.png,197,201,39597,0,6,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell15.png,197,201,39597,0,0,70,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell16.png,197,201,39597,0,0,1151,2
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell17.png,197,201,39597,0,0,9,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell18.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell19.png,197,201,39597,0,0,24,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell2.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell20.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell21.png,197,201,39597,0,0,70,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell22.png,197,201,39597,0,0,194,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell23.png,197,201,39597,0,0,88,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell24.png,197,201,39597,12,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell25.png,197,201,39597,0,0,484,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell26.png,197,201,39597,0,0,3,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell27.png,197,201,39597,0,0,36,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell28.png,197,201,39597,0,0,317,33
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell29.png,197,201,39597,0,0,26,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell3.png,197,201,39597,0,0,647,61
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell30.png,197,201,39597,0,0,294,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell31.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell32.png,197,201,39597,0,0,344,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell33.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell34.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell35.png,197,201,39597,0,0,14,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell4.png,197,201,39597,0,0,8,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell5.png,197,201,39597,0,0,120,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell6.png,197,201,39597,0,0,0,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell7.png,197,201,39597,0,0,465,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell8.png,197,201,39597,0,0,25,0
20220127_135952_SHELL_M55_6330431475_X_30s_0.296A_19.748V_cell9.png,197,201,39597,0,0,895,38
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell0.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell1.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell10.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell11.png,197,200,39400,0,0,71,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell12.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell13.png,197,200,39400,0,24,0,49
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell14.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell15.png,197,200,39400,0,0,0,45
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell16.png,197,200,39400,0,0,0,13
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell17.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell18.png,197,200,39400,0,0,0,64
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell19.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell2.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell20.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell21.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell22.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell23.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell24.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell25.png,197,200,39400,0,0,0,18
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell26.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell27.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell28.png,197,200,39400,0,0,0,69
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell29.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell3.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell30.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell31.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell32.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell33.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell34.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell35.png,197,200,39400,0,0,20,79
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell4.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell5.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell6.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell7.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell8.png,197,200,39400,0,0,0,0
20220127_140118_SHELL_M55_6330431475_X_30s_1.392A_22.392V_cell9.png,197,200,39400,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell0.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell1.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell10.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell11.png,197,199,39203,0,0,23,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell12.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell13.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell14.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell15.png,197,199,39203,0,20,0,136
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell16.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell17.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell18.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell19.png,197,199,39203,0,0,0,1
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell2.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell20.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell21.png,197,199,39203,0,52,0,64
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell22.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell23.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell24.png,197,199,39203,0,0,6,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell25.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell26.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell27.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell28.png,197,199,39203,0,60,11,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell29.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell3.png,197,199,39203,0,0,5,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell30.png,197,199,39203,0,0,89,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell31.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell32.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell33.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell34.png,197,199,39203,0,0,8,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell35.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell4.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell5.png,197,199,39203,0,10,42,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell6.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell7.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell8.png,197,199,39203,0,0,0,0
20220127_140244_SHELL_M55_6330431475_X_30s_2.394A_23.767V_cell9.png,197,199,39203,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell0.png,197,200,39400,0,0,13,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell1.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell10.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell11.png,197,200,39400,0,0,262,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell12.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell13.png,197,200,39400,0,0,5,87
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell14.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell15.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell16.png,197,200,39400,0,33,0,3
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell17.png,197,200,39400,0,0,4,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell18.png,197,200,39400,0,0,178,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell19.png,197,200,39400,0,0,15,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell2.png,197,200,39400,0,4,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell20.png,197,200,39400,0,0,64,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell21.png,197,200,39400,0,0,143,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell22.png,197,200,39400,0,0,35,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell23.png,197,200,39400,0,0,25,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell24.png,197,200,39400,0,0,41,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell25.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell26.png,197,200,39400,0,0,7,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell27.png,197,200,39400,0,0,8,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell28.png,197,200,39400,0,1,58,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell29.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell3.png,197,200,39400,0,0,8,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell30.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell31.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell32.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell33.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell34.png,197,200,39400,0,7,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell35.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell4.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell5.png,197,200,39400,0,0,143,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell6.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell7.png,197,200,39400,0,0,0,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell8.png,197,200,39400,0,0,6,0
20220127_140409_SHELL_M55_6330431475_X_30s_3.392A_24.821V_cell9.png,197,200,39400,0,0,89,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell0.png,197,201,39597,0,0,438,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell1.png,197,201,39597,0,0,1093,161
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell10.png,197,201,39597,0,0,1305,88
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell11.png,197,201,39597,0,0,350,29
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell12.png,197,201,39597,6,0,2605,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell13.png,197,201,39597,0,0,2834,34
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell14.png,197,201,39597,0,0,1819,102
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell15.png,197,201,39597,0,0,3535,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell16.png,197,201,39597,0,0,3548,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell17.png,197,201,39597,0,0,1457,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell18.png,197,201,39597,0,0,1181,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell19.png,197,201,39597,58,0,2659,34
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell2.png,197,201,39597,0,0,2151,32
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell20.png,197,201,39597,0,0,2309,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell21.png,197,201,39597,0,0,4421,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell22.png,197,201,39597,0,0,2645,7
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell23.png,197,201,39597,0,0,31,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell24.png,197,201,39597,0,0,460,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell25.png,197,201,39597,0,0,2426,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell26.png,197,201,39597,0,0,1736,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell27.png,197,201,39597,0,0,1056,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell28.png,197,201,39597,0,0,1548,1
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell29.png,197,201,39597,0,0,1082,121
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell3.png,197,201,39597,13,0,1538,18
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell30.png,197,201,39597,0,0,2592,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell31.png,197,201,39597,0,0,1789,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell32.png,197,201,39597,0,0,1568,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell33.png,197,201,39597,0,0,1588,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell34.png,197,201,39597,0,0,1136,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell35.png,197,201,39597,0,0,29,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell4.png,197,201,39597,0,0,1820,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell5.png,197,201,39597,0,0,1341,23
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell6.png,197,201,39597,0,0,1675,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell7.png,197,201,39597,0,0,3118,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell8.png,197,201,39597,0,0,2525,0
20220127_141045_SHELL_M55_6330431029_X_30s_0.195A_19.182V_cell9.png,197,201,39597,0,0,1124,119
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell0.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell1.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell10.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell11.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell12.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell13.png,197,201,39597,0,0,0,68
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell14.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell15.png,197,201,39597,173,0,0,119
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell16.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell17.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell18.png,197,201,39597,0,0,399,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell19.png,197,201,39597,8,0,57,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell2.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell20.png,197,201,39597,0,0,19,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell21.png,197,201,39597,120,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell22.png,197,201,39597,0,0,104,26
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell23.png,197,201,39597,0,0,117,1
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell24.png,197,201,39597,4,0,175,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell25.png,197,201,39597,6,0,0,64
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell26.png,197,201,39597,8,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell27.png,197,201,39597,0,0,178,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell28.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell29.png,197,201,39597,0,0,105,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell3.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell30.png,197,201,39597,23,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell31.png,197,201,39597,0,0,0,10
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell32.png,197,201,39597,350,0,0,23
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell33.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell34.png,197,201,39597,0,0,10,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell35.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell4.png,197,201,39597,153,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell5.png,197,201,39597,0,42,128,40
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell6.png,197,201,39597,0,0,0,22
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell7.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell8.png,197,201,39597,0,0,0,0
20220127_141211_SHELL_M55_6330431029_X_30s_0.296A_19.696V_cell9.png,197,201,39597,0,0,96,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell0.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell1.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell10.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell11.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell12.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell13.png,197,200,39400,0,0,0,296
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell14.png,197,200,39400,0,0,0,63
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell15.png,197,200,39400,0,0,0,533
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell16.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell17.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell18.png,197,200,39400,0,0,0,169
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell19.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell2.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell20.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell21.png,197,200,39400,0,0,0,11
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell22.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell23.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell24.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell25.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell26.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell27.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell28.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell29.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell3.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell30.png,197,200,39400,0,0,0,0
20220127_141337_SHELL_M55_6330431029_X_30s_1.392A_21.817V_cell31.png,197,200,39400,0,0,0,0
